bike_id,start_time,start_time_clock,start_time_hour,start_date,start_month,start_year,start_wday,stop_time,start_station,start_lat,start_long,end_station,end_lat,end_long,type,birth_year,age,gender,use_period,use_duration_mins
29477,2018-08-06T00:44:25Z,20:44:25,20,2018-08-05,Aug,2018,Sun,2018-08-06T00:48:48Z,3272,40.72333158646436,-74.04595255851744,3203,40.727595966,-74.044247311,Subscriber,1995,23,Female,4M 22.9920001029968S,4.383200001716614
29477,2018-08-06T10:47:01Z,06:47:01,6,2018-08-06,Aug,2018,Mon,2018-08-06T10:51:30Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1986,32,Male,4M 28.1220002174377S,4.468700003623963
29477,2018-08-06T11:53:45Z,07:53:45,7,2018-08-06,Aug,2018,Mon,2018-08-06T12:09:00Z,3207,40.7376037,-74.0524783,3202,40.7272235,-74.0337589,Subscriber,1982,36,Male,15M 14.5510001182556S,15.242516668637593
29477,2018-08-06T21:47:16Z,17:47:16,17,2018-08-06,Aug,2018,Mon,2018-08-06T21:49:22Z,3187,40.7211236,-74.03805095,3275,40.71835519823214,-74.03891444206238,Subscriber,1951,67,Male,2M 6.06200003623964S,2.1010333339373273
29477,2018-08-06T21:51:31Z,17:51:31,17,2018-08-06,Aug,2018,Mon,2018-08-06T21:56:40Z,3275,40.71835519823214,-74.03891444206238,3211,40.72152515,-74.046304543,Subscriber,1983,35,Male,5M 8.99600005149841S,5.1499333341916405
29477,2018-08-06T22:11:40Z,18:11:40,18,2018-08-06,Aug,2018,Mon,2018-08-06T22:20:33Z,3211,40.72152515,-74.046304543,3192,40.7112423,-74.0557013,Subscriber,1990,28,Female,8M 53.0930001735687S,8.884883336226146
29477,2018-08-07T00:12:07Z,20:12:07,20,2018-08-06,Aug,2018,Mon,2018-08-07T00:42:43Z,3192,40.7112423,-74.0557013,3192,40.7112423,-74.0557013,Subscriber,1971,47,Female,30M 35.6310000419617S,30.593850000699362
29477,2018-08-07T12:39:35Z,08:39:35,8,2018-08-07,Aug,2018,Tue,2018-08-07T12:51:32Z,3192,40.7112423,-74.0557013,3639,40.7192517,-74.034234,Subscriber,1986,32,Male,11M 57.5390000343323S,11.958983333905538
29477,2018-08-07T22:09:19Z,18:09:19,18,2018-08-07,Aug,2018,Tue,2018-08-07T22:21:02Z,3639,40.7192517,-74.034234,3267,40.7124188237569,-74.03852552175522,Subscriber,1982,36,Male,11M 42.6210000514984S,11.710350000858307
29477,2018-08-08T11:29:35Z,07:29:35,7,2018-08-08,Aug,2018,Wed,2018-08-08T11:32:53Z,3267,40.7124188237569,-74.03852552175522,3184,40.7141454,-74.0335519,Subscriber,1969,49,Unknown,3M 17.4030001163483S,3.2900500019391377
29477,2018-08-08T16:59:05Z,12:59:05,12,2018-08-08,Aug,2018,Wed,2018-08-08T17:06:02Z,3184,40.7141454,-74.0335519,3202,40.7272235,-74.0337589,Subscriber,1971,47,Male,6M 57.0369999408722S,6.950616665681204
29477,2018-08-08T21:28:35Z,17:28:35,17,2018-08-08,Aug,2018,Wed,2018-08-08T21:35:58Z,3202,40.7272235,-74.0337589,3270,40.72528910781132,-74.04557168483734,Subscriber,1968,50,Male,7M 23.6429998874664S,7.394049998124441
29477,2018-08-09T11:58:50Z,07:58:50,7,2018-08-09,Aug,2018,Thu,2018-08-09T12:04:35Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1962,56,Male,5M 45.2910001277924S,5.7548500021298725
29477,2018-08-09T12:38:09Z,08:38:09,8,2018-08-09,Aug,2018,Thu,2018-08-09T12:44:30Z,3269,40.72601172964625,-74.05038893222809,3186,40.71958611647166,-74.04311746358871,Subscriber,1972,46,Male,6M 20.3139998912811S,6.338566664854685
29477,2018-08-09T22:08:12Z,18:08:12,18,2018-08-09,Aug,2018,Thu,2018-08-09T22:11:44Z,3186,40.71958611647166,-74.04311746358871,3209,40.7241765,-74.0506564,Subscriber,1980,38,Male,3M 32.8150000572205S,3.546916667620341
29477,2018-08-10T10:28:48Z,06:28:48,6,2018-08-10,Aug,2018,Fri,2018-08-10T10:32:25Z,3209,40.7241765,-74.0506564,3186,40.71958611647166,-74.04311746358871,Subscriber,1980,38,Male,3M 36.4019999504089S,3.606699999173482
29477,2018-08-10T12:48:07Z,08:48:07,8,2018-08-10,Aug,2018,Fri,2018-08-10T12:50:41Z,3211,40.72152515,-74.046304543,3186,40.71958611647166,-74.04311746358871,Subscriber,1991,27,Male,2M 34.0909998416901S,2.5681833306948345
29477,2018-08-11T03:53:51Z,23:53:51,23,2018-08-10,Aug,2018,Fri,2018-08-11T04:00:40Z,3186,40.71958611647166,-74.04311746358871,3269,40.72601172964625,-74.05038893222809,Subscriber,1987,31,Male,6M 48.7260000705719S,6.812100001176199
29477,2018-08-11T13:58:06Z,09:58:06,9,2018-08-11,Aug,2018,Sat,2018-08-11T14:01:25Z,3269,40.72601172964625,-74.05038893222809,3272,40.72333158646436,-74.04595255851744,Subscriber,1993,25,Male,3M 19.3629999160767S,3.3227166652679445
29477,2018-08-11T14:16:50Z,10:16:50,10,2018-08-11,Aug,2018,Sat,2018-08-11T14:25:30Z,3272,40.72333158646436,-74.04595255851744,3269,40.72601172964625,-74.05038893222809,Subscriber,1993,25,Male,8M 40.5309998989105S,8.675516664981842
29477,2018-08-12T14:43:58Z,10:43:58,10,2018-08-12,Aug,2018,Sun,2018-08-12T16:50:11Z,3269,40.72601172964625,-74.05038893222809,3199,40.7287448,-74.0321082,Customer,1969,49,Unknown,2H 6M 13.0329999923706S,126.21721666653951
29477,2018-08-12T17:47:42Z,13:47:42,13,2018-08-12,Aug,2018,Sun,2018-08-12T17:56:26Z,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1990,28,Male,8M 44.2580001354218S,8.737633335590363
29477,2018-08-13T22:20:53Z,18:20:53,18,2018-08-13,Aug,2018,Mon,2018-08-13T22:41:10Z,3184,40.7141454,-74.0335519,3183,40.7162469,-74.0334588,Customer,1969,49,Unknown,20M 16.8690001964569S,20.28115000327428
29477,2018-08-13T23:47:19Z,19:47:19,19,2018-08-13,Aug,2018,Mon,2018-08-13T23:50:28Z,3183,40.7162469,-74.0334588,3187,40.7211236,-74.03805095,Subscriber,1986,32,Male,3M 9.54299998283386S,3.159049999713898
29477,2018-08-14T10:50:22Z,06:50:22,6,2018-08-14,Aug,2018,Tue,2018-08-14T10:54:25Z,3187,40.7211236,-74.03805095,3183,40.7162469,-74.0334588,Subscriber,1969,49,Unknown,4M 2.58899998664853S,4.043149999777476
29477,2018-08-15T23:26:38Z,19:26:38,19,2018-08-15,Aug,2018,Wed,2018-08-15T23:32:48Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1985,33,Male,6M 10.308000087738S,6.171800001462301
29477,2018-08-16T20:35:11Z,16:35:11,16,2018-08-16,Aug,2018,Thu,2018-08-16T20:44:28Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1980,38,Male,9M 16.7050001621246S,9.278416669368744
29477,2018-08-16T21:46:10Z,17:46:10,17,2018-08-16,Aug,2018,Thu,2018-08-16T21:51:15Z,3195,40.73074262530658,-74.06378388404846,3225,40.7236589,-74.0641943,Subscriber,1994,24,Male,5M 5.05399990081787S,5.084233331680298
29477,2018-08-17T11:32:15Z,07:32:15,7,2018-08-17,Aug,2018,Fri,2018-08-17T11:48:46Z,3225,40.7236589,-74.0641943,3199,40.7287448,-74.0321082,Subscriber,1984,34,Male,16M 31.1189999580383S,16.51864999930064
29477,2018-08-17T12:21:53Z,08:21:53,8,2018-08-17,Aug,2018,Fri,2018-08-17T12:33:56Z,3199,40.7287448,-74.0321082,3214,40.7127742,-74.0364857,Subscriber,1986,32,Male,12M 3.01500010490417S,12.050250001748402
29477,2018-08-17T16:24:26Z,12:24:26,12,2018-08-17,Aug,2018,Fri,2018-08-17T16:26:28Z,3214,40.7127742,-74.0364857,3184,40.7141454,-74.0335519,Subscriber,1981,37,Male,2M 2.44599986076355S,2.040766664346059
29477,2018-08-17T19:11:13Z,15:11:13,15,2018-08-17,Aug,2018,Fri,2018-08-17T19:16:07Z,3184,40.7141454,-74.0335519,3276,40.71458403535893,-74.04281705617905,Customer,1969,49,Unknown,4M 53.9140000343323S,4.898566667238871
29477,2018-08-18T01:10:23Z,21:10:23,21,2018-08-17,Aug,2018,Fri,2018-08-18T01:14:02Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1985,33,Female,3M 39.2660000324249S,3.6544333338737487
29477,2018-08-18T01:21:55Z,21:21:55,21,2018-08-17,Aug,2018,Fri,2018-08-18T01:25:46Z,3186,40.71958611647166,-74.04311746358871,3213,40.71848892,-74.047726625,Subscriber,1964,54,Male,3M 51.191999912262S,3.8531999985376992
29477,2018-08-19T14:09:38Z,10:09:38,10,2018-08-19,Aug,2018,Sun,2018-08-19T14:16:45Z,3213,40.71848892,-74.047726625,3187,40.7211236,-74.03805095,Subscriber,1984,34,Male,7M 6.9210000038147S,7.115350000063578
29477,2018-08-19T19:06:15Z,15:06:15,15,2018-08-19,Aug,2018,Sun,2018-08-19T19:11:27Z,3187,40.7211236,-74.03805095,3276,40.71458403535893,-74.04281705617905,Subscriber,1987,31,Female,5M 11.8220000267029S,5.197033333778381
29477,2018-08-19T19:37:07Z,15:37:07,15,2018-08-19,Aug,2018,Sun,2018-08-19T19:40:12Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1986,32,Male,3M 5.26600003242493S,3.0877666672070823
29477,2018-08-19T20:57:19Z,16:57:19,16,2018-08-19,Aug,2018,Sun,2018-08-19T21:10:55Z,3186,40.71958611647166,-74.04311746358871,3187,40.7211236,-74.03805095,Subscriber,1989,29,Male,13M 36.0049998760223S,13.600083331267038
29477,2018-08-19T21:41:03Z,17:41:03,17,2018-08-19,Aug,2018,Sun,2018-08-19T21:55:26Z,3187,40.7211236,-74.03805095,3183,40.7162469,-74.0334588,Subscriber,1989,29,Male,14M 23.449000120163S,14.390816668669382
29477,2018-08-19T22:04:35Z,18:04:35,18,2018-08-19,Aug,2018,Sun,2018-08-19T23:38:39Z,3183,40.7162469,-74.0334588,3639,40.7192517,-74.034234,Customer,1969,49,Unknown,1H 34M 4.30299997329712S,94.07171666622162
29477,2018-08-20T12:26:50Z,08:26:50,8,2018-08-20,Aug,2018,Mon,2018-08-20T12:28:28Z,3639,40.7192517,-74.034234,3639,40.7192517,-74.034234,Customer,1969,49,Unknown,1M 37.9230000972748S,1.6320500016212462
29477,2018-08-20T12:33:25Z,08:33:25,8,2018-08-20,Aug,2018,Mon,2018-08-20T12:35:20Z,3639,40.7192517,-74.034234,3183,40.7162469,-74.0334588,Subscriber,1992,26,Male,1M 55.1229999065399S,1.9187166651089986
29477,2018-08-21T14:29:40Z,10:29:40,10,2018-08-21,Aug,2018,Tue,2018-08-21T14:35:04Z,3207,40.7376037,-74.0524783,3640,40.73367,-74.0625,Subscriber,1985,33,Male,5M 23.8730001449585S,5.397883335749309
29477,2018-08-21T15:42:09Z,11:42:09,11,2018-08-21,Aug,2018,Tue,2018-08-21T15:46:27Z,3640,40.73367,-74.0625,3201,40.737711,-74.066921,Subscriber,1974,44,Female,4M 18.0499999523163S,4.300833332538605
29477,2018-08-24T23:53:04Z,19:53:04,19,2018-08-24,Aug,2018,Fri,2018-08-24T23:58:12Z,3202,40.7272235,-74.0337589,3639,40.7192517,-74.034234,Subscriber,1989,29,Male,5M 8.03400015830994S,5.133900002638499
29477,2018-08-25T00:28:00Z,20:28:00,20,2018-08-24,Aug,2018,Fri,2018-08-25T00:59:55Z,3639,40.7192517,-74.034234,3184,40.7141454,-74.0335519,Subscriber,1976,42,Male,31M 55.8029999732971S,31.930049999554953
29477,2018-08-25T02:42:10Z,22:42:10,22,2018-08-24,Aug,2018,Fri,2018-08-25T03:05:30Z,3184,40.7141454,-74.0335519,3199,40.7287448,-74.0321082,Customer,1969,49,Unknown,23M 19.8040001392365S,23.330066668987275
29477,2018-08-25T03:22:39Z,23:22:39,23,2018-08-24,Aug,2018,Fri,2018-08-25T03:42:08Z,3199,40.7287448,-74.0321082,3198,40.748715945380226,-74.04044330120087,Subscriber,1983,35,Female,19M 28.8229999542236S,19.480383332570394
29477,2018-08-25T18:46:05Z,14:46:05,14,2018-08-25,Aug,2018,Sat,2018-08-25T19:02:50Z,3198,40.748715945380226,-74.04044330120087,3201,40.737711,-74.066921,Subscriber,1975,43,Female,16M 44.617999792099S,16.743633329868317
29477,2018-08-27T12:23:17Z,08:23:17,8,2018-08-27,Aug,2018,Mon,2018-08-27T12:27:33Z,3201,40.737711,-74.066921,3640,40.73367,-74.0625,Subscriber,1989,29,Male,4M 16.3029999732971S,4.271716666221619
29477,2018-08-27T13:55:18Z,09:55:18,9,2018-08-27,Aug,2018,Mon,2018-08-27T14:08:32Z,3640,40.73367,-74.0625,3183,40.7162469,-74.0334588,Subscriber,1981,37,Male,13M 13.9389998912811S,13.232316664854686
29477,2018-08-27T21:30:35Z,17:30:35,17,2018-08-27,Aug,2018,Mon,2018-08-27T21:36:32Z,3183,40.7162469,-74.0334588,3276,40.71458403535893,-74.04281705617905,Subscriber,1988,30,Male,5M 56.9289999008179S,5.948816665013632
29477,2018-08-28T12:14:59Z,08:14:59,8,2018-08-28,Aug,2018,Tue,2018-08-28T12:19:22Z,3276,40.71458403535893,-74.04281705617905,3186,40.71958611647166,-74.04311746358871,Subscriber,1989,29,Female,4M 23.1779999732971S,4.386299999554952
29477,2018-08-29T02:00:26Z,22:00:26,22,2018-08-28,Aug,2018,Tue,2018-08-29T02:16:33Z,3276,40.71458403535893,-74.04281705617905,3638,40.7242941,-74.0354826,Subscriber,1989,29,Female,16M 6.92600011825562S,16.11543333530426
29477,2018-08-29T13:56:58Z,09:56:58,9,2018-08-29,Aug,2018,Wed,2018-08-29T13:59:23Z,3638,40.7242941,-74.0354826,3202,40.7272235,-74.0337589,Subscriber,1989,29,Female,2M 25.3070001602173S,2.4217833360036214
29477,2018-08-29T16:26:53Z,12:26:53,12,2018-08-29,Aug,2018,Wed,2018-08-29T16:34:51Z,3202,40.7272235,-74.0337589,3211,40.72152515,-74.046304543,Subscriber,1968,50,Female,7M 58.444000005722S,7.974066666762034
29477,2018-08-29T16:51:05Z,12:51:05,12,2018-08-29,Aug,2018,Wed,2018-08-29T16:59:17Z,3211,40.72152515,-74.046304543,3202,40.7272235,-74.0337589,Subscriber,1968,50,Female,8M 11.4739999771118S,8.191233332951864
29477,2018-08-29T17:53:43Z,13:53:43,13,2018-08-29,Aug,2018,Wed,2018-08-29T18:02:53Z,3202,40.7272235,-74.0337589,3183,40.7162469,-74.0334588,Subscriber,1994,24,Male,9M 9.34400010108948S,9.155733335018159
29477,2018-08-29T19:47:26Z,15:47:26,15,2018-08-29,Aug,2018,Wed,2018-08-29T19:53:38Z,3183,40.7162469,-74.0334588,3211,40.72152515,-74.046304543,Subscriber,1988,30,Male,6M 12.3109998703003S,6.205183331171671
29477,2018-08-31T20:35:09Z,16:35:09,16,2018-08-31,Aug,2018,Fri,2018-08-31T20:43:52Z,3639,40.7192517,-74.034234,3211,40.72152515,-74.046304543,Subscriber,1990,28,Male,8M 42.9019999504089S,8.715033332506815
29477,2018-08-31T22:22:08Z,18:22:08,18,2018-08-31,Aug,2018,Fri,2018-08-31T22:31:52Z,3211,40.72152515,-74.046304543,3225,40.7236589,-74.0641943,Subscriber,1969,49,Unknown,9M 43.9579999446869S,9.732633332411448
29477,2018-09-01T14:42:09Z,10:42:09,10,2018-09-01,Sep,2018,Sat,2018-09-01T14:56:24Z,3225,40.7236589,-74.0641943,3186,40.71958611647166,-74.04311746358871,Subscriber,1987,31,Female,14M 15.239000082016S,14.253983334700267
29477,2018-09-01T20:28:52Z,16:28:52,16,2018-09-01,Sep,2018,Sat,2018-09-01T21:00:20Z,3186,40.71958611647166,-74.04311746358871,3205,40.71653978099194,-74.0496379137039,Customer,1969,49,Unknown,31M 28.021999835968S,31.467033330599467
29477,2018-09-01T21:02:59Z,17:02:59,17,2018-09-01,Sep,2018,Sat,2018-09-01T21:06:34Z,3205,40.71653978099194,-74.0496379137039,3205,40.71653978099194,-74.0496379137039,Customer,1969,49,Unknown,3M 34.425999879837S,3.5737666646639505
29477,2018-09-02T08:35:28Z,04:35:28,4,2018-09-02,Sep,2018,Sun,2018-09-02T08:40:55Z,3205,40.71653978099194,-74.0496379137039,3186,40.71958611647166,-74.04311746358871,Customer,1969,49,Unknown,5M 27.4020001888275S,5.456700003147125
29477,2018-09-02T20:29:40Z,16:29:40,16,2018-09-02,Sep,2018,Sun,2018-09-02T20:33:02Z,3281,40.74590996631558,-74.0572714805603,3210,40.742677141,-74.051788633,Subscriber,1990,28,Male,3M 22.0390000343323S,3.3673166672388715
29477,2018-09-04T04:48:13Z,00:48:13,0,2018-09-04,Sep,2018,Tue,2018-09-04T05:18:46Z,3210,40.742677141,-74.051788633,3210,40.742677141,-74.051788633,Customer,1999,19,Male,30M 32.4270000457764S,30.540450000762938
29477,2018-09-04T05:20:52Z,01:20:52,1,2018-09-04,Sep,2018,Tue,2018-09-04T05:49:10Z,3210,40.742677141,-74.051788633,3210,40.742677141,-74.051788633,Customer,1999,19,Male,28M 17.6159999370575S,28.29359999895096
29477,2018-09-04T11:45:17Z,07:45:17,7,2018-09-04,Sep,2018,Tue,2018-09-04T12:04:03Z,3210,40.742677141,-74.051788633,3185,40.7177325,-74.043845,Subscriber,1991,27,Male,18M 46.3439998626709S,18.772399997711183
29477,2018-09-05T17:19:42Z,13:19:42,13,2018-09-05,Sep,2018,Wed,2018-09-05T17:37:27Z,3185,40.7177325,-74.043845,3185,40.7177325,-74.043845,Subscriber,1988,30,Male,17M 44.289999961853S,17.738166666030885
29477,2018-09-06T13:04:05Z,09:04:05,9,2018-09-06,Sep,2018,Thu,2018-09-06T13:10:09Z,3185,40.7177325,-74.043845,3203,40.727595966,-74.044247311,Subscriber,1973,45,Female,6M 3.71199989318848S,6.061866664886475
29477,2018-09-06T13:15:59Z,09:15:59,9,2018-09-06,Sep,2018,Thu,2018-09-06T13:22:03Z,3203,40.727595966,-74.044247311,3639,40.7192517,-74.034234,Subscriber,1954,64,Male,6M 4.51799988746643S,6.07529999812444
29477,2018-09-06T17:37:13Z,13:37:13,13,2018-09-06,Sep,2018,Thu,2018-09-06T17:52:25Z,3639,40.7192517,-74.034234,3183,40.7162469,-74.0334588,Subscriber,1974,44,Female,15M 12.0130000114441S,15.200216666857402
29477,2018-09-06T21:07:21Z,17:07:21,17,2018-09-06,Sep,2018,Thu,2018-09-06T21:26:31Z,3183,40.7162469,-74.0334588,3195,40.73074262530658,-74.06378388404846,Subscriber,1990,28,Female,19M 10.4789998531342S,19.174649997552237
29477,2018-09-06T22:15:49Z,18:15:49,18,2018-09-06,Sep,2018,Thu,2018-09-06T22:20:22Z,3195,40.73074262530658,-74.06378388404846,3677,40.72755146730012,-74.07106071710587,Subscriber,1982,36,Female,4M 32.7149999141693S,4.5452499985694885
29477,2018-09-07T00:16:54Z,20:16:54,20,2018-09-06,Sep,2018,Thu,2018-09-07T00:29:30Z,3677,40.72755146730012,-74.07106071710587,3191,40.7182113,-74.0836394,Subscriber,1987,31,Male,12M 35.9939999580383S,12.59989999930064
29477,2018-09-07T12:42:04Z,08:42:04,8,2018-09-07,Sep,2018,Fri,2018-09-07T12:54:09Z,3191,40.7182113,-74.0836394,3195,40.73074262530658,-74.06378388404846,Subscriber,1993,25,Female,12M 4.83399987220764S,12.080566664536795
29477,2018-09-07T23:03:05Z,19:03:05,19,2018-09-07,Sep,2018,Fri,2018-09-07T23:11:36Z,3195,40.73074262530658,-74.06378388404846,3193,40.7246050998869,-74.07840594649315,Subscriber,1990,28,Female,8M 30.8949999809265S,8.514916666348775
29477,2018-09-16T23:21:39Z,19:21:39,19,2018-09-16,Sep,2018,Sun,2018-09-16T23:27:58Z,3193,40.7246050998869,-74.07840594649315,3280,40.71928220070702,-74.07126188278198,Subscriber,1960,58,Male,6M 18.7580001354218S,6.3126333355903625
29477,2018-09-17T12:22:07Z,08:22:07,8,2018-09-17,Sep,2018,Mon,2018-09-17T12:29:02Z,3280,40.71928220070702,-74.07126188278198,3195,40.73074262530658,-74.06378388404846,Subscriber,1987,31,Female,6M 55.5599999427795S,6.925999999046326
29477,2018-09-17T22:53:55Z,18:53:55,18,2018-09-17,Sep,2018,Mon,2018-09-17T22:59:39Z,3195,40.73074262530658,-74.06378388404846,3207,40.7376037,-74.0524783,Subscriber,1984,34,Female,5M 43.4530000686646S,5.724216667811076
29477,2018-09-18T12:00:35Z,08:00:35,8,2018-09-18,Sep,2018,Tue,2018-09-18T12:27:10Z,3207,40.7376037,-74.0524783,3199,40.7287448,-74.0321082,Subscriber,1988,30,Male,26M 35.0450000762939S,26.584083334604898
29477,2018-09-18T12:33:37Z,08:33:37,8,2018-09-18,Sep,2018,Tue,2018-09-18T12:35:40Z,3199,40.7287448,-74.0321082,3202,40.7272235,-74.0337589,Subscriber,1986,32,Male,2M 2.51399993896486S,2.0418999989827475
29477,2018-09-18T21:48:33Z,17:48:33,17,2018-09-18,Sep,2018,Tue,2018-09-18T21:53:51Z,3202,40.7272235,-74.0337589,3187,40.7211236,-74.03805095,Subscriber,1987,31,Male,5M 18.2240002155304S,5.303733336925506
29477,2018-09-19T14:01:51Z,10:01:51,10,2018-09-19,Sep,2018,Wed,2018-09-19T14:05:03Z,3187,40.7211236,-74.03805095,3183,40.7162469,-74.0334588,Subscriber,1987,31,Male,3M 12.2539999485016S,3.2042333324750265
29477,2018-09-20T10:08:48Z,06:08:48,6,2018-09-20,Sep,2018,Thu,2018-09-20T10:12:01Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1996,22,Female,3M 13.3050000667572S,3.22175000111262
29477,2018-09-21T00:48:10Z,20:48:10,20,2018-09-20,Sep,2018,Thu,2018-09-21T00:51:48Z,3186,40.71958611647166,-74.04311746358871,3270,40.72528910781132,-74.04557168483734,Subscriber,1981,37,Male,3M 37.5409998893738S,3.625683331489563
29477,2018-09-21T11:50:56Z,07:50:56,7,2018-09-21,Sep,2018,Fri,2018-09-21T11:55:22Z,3270,40.72528910781132,-74.04557168483734,3186,40.71958611647166,-74.04311746358871,Subscriber,1960,58,Male,4M 25.7839999198914S,4.4297333319981895
29477,2018-09-21T22:50:28Z,18:50:28,18,2018-09-21,Sep,2018,Fri,2018-09-21T22:54:38Z,3186,40.71958611647166,-74.04311746358871,3203,40.727595966,-74.044247311,Subscriber,1990,28,Female,4M 10.7309999465942S,4.178849999109904
29477,2018-09-22T12:50:36Z,08:50:36,8,2018-09-22,Sep,2018,Sat,2018-09-22T12:55:54Z,3203,40.727595966,-74.044247311,3187,40.7211236,-74.03805095,Subscriber,1970,48,Female,5M 18.2890000343323S,5.304816667238871
29477,2018-09-22T15:03:18Z,11:03:18,11,2018-09-22,Sep,2018,Sat,2018-09-22T15:04:53Z,3187,40.7211236,-74.03805095,3275,40.71835519823214,-74.03891444206238,Subscriber,1987,31,Male,1M 35.0269999504089S,1.5837833325068156
29477,2018-09-22T15:15:49Z,11:15:49,11,2018-09-22,Sep,2018,Sat,2018-09-22T15:17:41Z,3275,40.71835519823214,-74.03891444206238,3187,40.7211236,-74.03805095,Subscriber,1987,31,Male,1M 51.7850000858307S,1.863083334763845
29477,2018-09-22T17:51:06Z,13:51:06,13,2018-09-22,Sep,2018,Sat,2018-09-22T17:57:06Z,3187,40.7211236,-74.03805095,3203,40.727595966,-74.044247311,Subscriber,1987,31,Female,6M 0.229000091552734S,6.003816668192545
29477,2018-09-23T00:07:31Z,20:07:31,20,2018-09-22,Sep,2018,Sat,2018-09-23T00:11:52Z,3203,40.727595966,-74.044247311,3211,40.72152515,-74.046304543,Subscriber,1984,34,Female,4M 21.0650000572205S,4.351083334287008
29477,2018-09-23T00:32:12Z,20:32:12,20,2018-09-22,Sep,2018,Sat,2018-09-23T00:37:06Z,3211,40.72152515,-74.046304543,3205,40.71653978099194,-74.0496379137039,Subscriber,1988,30,Male,4M 54.0179998874664S,4.90029999812444
29477,2018-09-24T11:45:01Z,07:45:01,7,2018-09-24,Sep,2018,Mon,2018-09-24T12:03:32Z,3203,40.727595966,-74.044247311,3186,40.71958611647166,-74.04311746358871,Subscriber,1979,39,Male,18M 30.6930000782013S,18.511550001303355
29477,2018-09-24T23:58:11Z,19:58:11,19,2018-09-24,Sep,2018,Mon,2018-09-25T00:02:06Z,3186,40.71958611647166,-74.04311746358871,3279,40.721630142638354,-74.04996782541275,Subscriber,1978,40,Male,3M 55.1050000190735S,3.918416666984558
29477,2018-09-25T01:46:45Z,21:46:45,21,2018-09-24,Sep,2018,Mon,2018-09-25T01:56:21Z,3279,40.721630142638354,-74.04996782541275,3207,40.7376037,-74.0524783,Subscriber,1988,30,Male,9M 36.4459998607635S,9.607433331012725
29477,2018-09-26T13:00:41Z,09:00:41,9,2018-09-26,Sep,2018,Wed,2018-09-26T13:08:22Z,3207,40.7376037,-74.0524783,3195,40.73074262530658,-74.06378388404846,Subscriber,1984,34,Female,7M 41.3570001125336S,7.689283335208893
29477,2018-09-26T22:11:37Z,18:11:37,18,2018-09-26,Sep,2018,Wed,2018-09-26T22:28:31Z,3195,40.73074262530658,-74.06378388404846,3191,40.7182113,-74.0836394,Subscriber,1971,47,Female,16M 53.7509999275208S,16.895849998792013
29477,2018-09-27T11:46:46Z,07:46:46,7,2018-09-27,Sep,2018,Thu,2018-09-27T12:02:48Z,3191,40.7182113,-74.0836394,3195,40.73074262530658,-74.06378388404846,Subscriber,1971,47,Female,16M 1.46399998664856S,16.024399999777476
29477,2018-09-27T21:56:11Z,17:56:11,17,2018-09-27,Sep,2018,Thu,2018-09-27T22:09:28Z,3195,40.73074262530658,-74.06378388404846,3678,40.72572613742557,-74.07195925712585,Subscriber,1976,42,Female,13M 16.8920001983643S,13.281533336639404
29477,2018-09-28T09:17:26Z,05:17:26,5,2018-09-28,Sep,2018,Fri,2018-09-28T09:23:11Z,3678,40.72572613742557,-74.07195925712585,3195,40.73074262530658,-74.06378388404846,Subscriber,1995,23,Male,5M 44.6900000572205S,5.744833334287008
29477,2018-09-28T11:08:21Z,07:08:21,7,2018-09-28,Sep,2018,Fri,2018-09-28T11:15:35Z,3195,40.73074262530658,-74.06378388404846,3194,40.7253399253558,-74.06762212514877,Subscriber,1960,58,Male,7M 13.9509999752045S,7.2325166662534075
29477,2018-09-28T13:02:54Z,09:02:54,9,2018-09-28,Sep,2018,Fri,2018-09-28T13:12:27Z,3194,40.7253399253558,-74.06762212514877,3186,40.71958611647166,-74.04311746358871,Subscriber,1981,37,Male,9M 33.0809998512268S,9.551349997520447
29477,2018-09-28T21:42:28Z,17:42:28,17,2018-09-28,Sep,2018,Fri,2018-09-28T21:54:26Z,3186,40.71958611647166,-74.04311746358871,3194,40.7253399253558,-74.06762212514877,Subscriber,1981,37,Male,11M 58.4769999980927S,11.974616666634878
29477,2018-09-30T16:14:14Z,12:14:14,12,2018-09-30,Sep,2018,Sun,2018-09-30T16:38:26Z,3194,40.7253399253558,-74.06762212514877,3184,40.7141454,-74.0335519,Subscriber,1990,28,Female,24M 12.699000120163S,24.211650002002717
29477,2018-10-01T02:43:08Z,22:43:08,22,2018-09-30,Sep,2018,Sun,2018-10-01T03:00:43Z,3184,40.7141454,-74.0335519,3639,40.7192517,-74.034234,Subscriber,1996,22,Female,17M 35.0929999351501S,17.584883332252502
